Shock Spread,PsiRR,CE,Tax,JFP(U),U VF,Avg. Open Submkt,Gross W,Net W,Urate,UU,EE,b,transfers,Utility,VFU VF ben,U VF noben,budget deficit
     0.02500000,     0.00000000,     0.69629853,   -19.84358128,     0.04071488,     0.33292404,   -21.52105867,   -20.24773530,     0.97205735,     0.93248015,     0.05522384,     0.66707596,     0.00484829,     0.24684211,     0.67684211,    -0.05423336,   -19.84358128,            NaN,   -21.45967691,     0.00001378,
     0.05000000,     0.00000000,     0.69499763,   -19.91220377,     0.04096924,     0.33010897,   -21.63745134,   -20.34754246,     0.97387685,     0.93397786,     0.05566856,     0.66989103,     0.00493768,     0.24684211,     0.67684211,    -0.05282689,   -19.91220377,            NaN,   -21.51226370,    -0.00000094,
     0.07500000,     0.00000000,     0.69304026,   -19.94569389,     0.04105198,     0.32860169,   -21.73016322,   -20.40910887,     0.97662739,     0.93653491,     0.05590963,     0.67139831,     0.00509434,     0.24684211,     0.67684211,    -0.05022449,   -19.94569389,            NaN,   -21.53748954,     0.00000894,
     0.10000000,     0.00000000,     0.69343301,   -19.94725375,     0.04096688,     0.32955043,   -21.79314612,   -20.43599683,     0.97607425,     0.93608753,     0.05575765,     0.67044957,     0.00542641,     0.24684211,     0.67684211,    -0.05080257,   -19.94725375,            NaN,   -21.52699675,     0.00001803,
     0.00000000,     0.00000000,     0.70000022,   -19.88057059,     0.04124948,     0.33032709,   -21.50863575,   -20.27307253,     0.97218015,     0.93207823,     0.05563384,     0.66967291,     0.00405039,     0.25052632,     0.68052632,    -0.05367892,   -19.88057059,            NaN,   -21.50864788,     0.00001061,
     0.02500000,     0.00000000,     0.70382745,   -19.96731819,     0.04161379,     0.32912859,   -21.62294796,   -20.36581355,     0.96689369,     0.92665758,     0.05582512,     0.67087141,     0.00475029,     0.25052632,     0.68052632,    -0.05915696,   -19.96731819,            NaN,   -21.56191012,    -0.00000054,
     0.05000000,     0.00000000,     0.69731958,   -19.89778243,     0.04134782,     0.32824155,   -21.60144913,   -20.33104787,     0.97591740,     0.93556534,     0.05596754,     0.67175845,     0.00480199,     0.25052632,     0.68052632,    -0.05043649,   -19.89778243,            NaN,   -21.47691442,     0.00000627,
     0.07500000,     0.00000000,     0.70054510,   -19.94058005,     0.04146875,     0.32863724,   -21.70101110,   -20.41006959,     0.97142400,     0.93114026,     0.05590392,     0.67136276,     0.00495407,     0.25052632,     0.68052632,    -0.05489390,   -19.94058005,            NaN,   -21.50871721,    -0.00001237,
     0.10000000,     0.00000000,     0.69497269,   -19.88297810,     0.04116159,     0.32849752,   -21.71000742,   -20.37556054,     0.97921304,     0.93890707,     0.05592637,     0.67150248,     0.00528214,     0.25052632,     0.68052632,    -0.04734285,   -19.88297810,            NaN,   -21.44366119,    -0.00000757,
     0.00000000,     0.00000000,     0.69639104,   -19.69758860,     0.04095132,     0.33095277,   -21.30520829,   -20.09234986,     0.98250909,     0.94227405,     0.05553451,     0.66904723,     0.00412072,     0.25421053,     0.68421053,    -0.04305344,   -19.69758860,            NaN,   -21.30522505,     0.00000332,
     0.02500000,     0.00000000,     0.70355553,   -19.83078577,     0.04150599,     0.32976082,   -21.46478683,   -20.22549722,     0.97250394,     0.93213920,     0.05572405,     0.67023918,     0.00496055,     0.25421053,     0.68421053,    -0.05310928,   -19.83078577,            NaN,   -21.40365661,    -0.00001153,
     0.05000000,     0.00000000,     0.70652192,   -19.90432706,     0.04178857,     0.32899839,   -21.58751588,   -20.33060340,     0.96842081,     0.92795189,     0.05584598,     0.67100161,     0.00516339,     0.25421053,     0.68421053,    -0.05731064,   -19.90432706,            NaN,   -21.46219131,    -0.00000151,
     0.07500000,     0.00000000,     0.70263454,   -19.94195442,     0.04191954,     0.32602935,   -21.68449228,   -20.41142731,     0.97377867,     0.93295832,     0.05632590,     0.67397065,     0.00479994,     0.25421053,     0.68421053,    -0.05223501,   -19.94195442,            NaN,   -21.49304573,    -0.00001766,
     0.10000000,     0.00000000,     0.70303961,   -19.96323589,     0.04188982,     0.32657411,   -21.76991304,   -20.46923187,     0.97321760,     0.93244969,     0.05623723,     0.67342589,     0.00485493,     0.25421053,     0.68421053,    -0.05291673,   -19.96323589,            NaN,   -21.50386980,    -0.00000287,
     0.00000000,     0.00000000,     0.70712910,   -19.82571430,     0.04187163,     0.32878708,   -21.40959818,   -20.21748246,     0.97279936,     0.93206667,     0.05587987,     0.67121292,     0.00396071,     0.25789474,     0.68789474,    -0.05228663,   -19.82571430,            NaN,   -21.40959961,     0.00001709,
     0.02500000,     0.00000000,     0.70719527,   -19.96060362,     0.04244441,     0.32414808,   -21.57332380,   -20.35821938,     0.97270834,     0.93142232,     0.05663429,     0.67585192,     0.00428536,     0.25789474,     0.68789474,    -0.05282842,   -19.96060362,            NaN,   -21.51290111,    -0.00001061,
     0.05000000,     0.00000000,     0.70738494,   -19.93985249,     0.04236814,     0.32504140,   -21.60242875,   -20.37505285,     0.97244752,     0.93124673,     0.05648743,     0.67495860,     0.00447612,     0.25789474,     0.68789474,    -0.05315711,   -19.93985249,            NaN,   -21.47822751,     0.00001606,
     0.07500000,     0.00000000,     0.70656304,   -19.92606886,     0.04223726,     0.32546629,   -21.64651953,   -20.37788665,     0.97357872,     0.93245742,     0.05641785,     0.67453371,     0.00531945,     0.25789474,     0.68789474,    -0.05206212,   -19.92606886,            NaN,   -21.45363801,    -0.00000822,
     0.10000000,     0.00000000,     0.70490203,   -19.94849004,     0.04228783,     0.32429946,   -21.73208023,   -20.43878254,     0.97587283,     0.93460529,     0.05660935,     0.67570054,     0.00510864,     0.25789474,     0.68789474,    -0.04997195,   -19.94849004,            NaN,   -21.46635212,    -0.00000986,
     0.00000000,     0.00000000,     0.70536453,   -19.81962536,     0.04226345,     0.32494285,   -21.38293382,   -20.19370463,     0.98045609,     0.93901864,     0.05650360,     0.67505715,     0.00437251,     0.26157895,     0.69157895,    -0.04455194,   -19.81962536,            NaN,   -21.38293787,     0.00001939,
     0.02500000,     0.00000000,     0.70828737,   -19.85580139,     0.04245050,     0.32473271,   -21.44753256,   -20.25432119,     0.97641011,     0.93496101,     0.05653809,     0.67526729,     0.00438470,     0.26157895,     0.69157895,    -0.04867192,   -19.85580139,            NaN,   -21.38716673,     0.00000509,
     0.05000000,     0.00000000,     0.70855551,   -19.91792178,     0.04270955,     0.32279836,   -21.55693547,   -20.33933448,     0.97604060,     0.93435434,     0.05685763,     0.67720164,     0.00467483,     0.26157895,     0.69157895,    -0.04928888,   -19.91792178,            NaN,   -21.43229124,    -0.00000547,
     0.07500000,     0.00000000,     0.71078586,   -20.01153861,     0.04303194,     0.32141132,   -21.71103579,   -20.47061988,     0.97297792,     0.93110879,     0.05708899,     0.67858868,     0.00473381,     0.26157895,     0.69157895,    -0.05242342,   -20.01153861,            NaN,   -21.51856635,    -0.00000268,
     0.10000000,     0.00000000,     0.70411828,   -20.01201607,     0.04292663,     0.31931571,   -21.76752780,   -20.47883086,     0.98219144,     0.94002928,     0.05744214,     0.68068429,     0.00536035,     0.26157895,     0.69157895,    -0.04379858,   -20.01201607,            NaN,   -21.50386181,     0.00001451,
     0.00000000,     0.00000000,     0.71432140,   -19.84474524,     0.04277777,     0.32510552,   -21.38594958,   -20.23277828,     0.97331979,     0.93168334,     0.05647692,     0.67489448,     0.00373972,     0.26526316,     0.69526316,    -0.05111618,   -19.84474524,            NaN,   -21.38596283,     0.00001863,
     0.02500000,     0.00000000,     0.70816308,   -19.80788391,     0.04268566,     0.32282579,   -21.38015381,   -20.20475909,     0.98178397,     0.93987588,     0.05685308,     0.67717421,     0.00430981,     0.26526316,     0.69526316,    -0.04316430,   -19.80788391,            NaN,   -21.31958721,    -0.00000236,
     0.05000000,     0.00000000,     0.71033996,   -19.89661533,     0.04303754,     0.32124397,   -21.51347373,   -20.31558043,     0.97877523,     0.93665115,     0.05711703,     0.67875603,     0.00468271,     0.26526316,     0.69526316,    -0.04631678,   -19.89661533,            NaN,   -21.38905106,     0.00000671,
     0.07500000,     0.00000000,     0.71279763,   -19.99688146,     0.04339279,     0.31956808,   -21.67248963,   -20.45149775,     0.97540049,     0.93307515,     0.05739938,     0.68043192,     0.00470724,     0.26526316,     0.69526316,    -0.04975644,   -19.99688146,            NaN,   -21.48024681,    -0.00001178,
     0.10000000,     0.00000000,     0.71010165,   -19.94066460,     0.04308017,     0.32072821,   -21.67955505,   -20.41646051,     0.97910371,     0.93692375,     0.05720363,     0.67927179,     0.00526539,     0.26526316,     0.69526316,    -0.04620045,   -19.94066460,            NaN,   -21.41397222,    -0.00000447,
     0.00000000,     0.00000000,     0.71368784,   -19.86265409,     0.04326965,     0.32105725,   -21.38065214,   -20.23227997,     0.97934606,     0.93697009,     0.05714835,     0.67894275,     0.00413789,     0.26894737,     0.69894737,    -0.04504383,   -19.86265409,            NaN,   -21.38065225,     0.00001056,
     0.02500000,     0.00000000,     0.71531392,   -19.87324127,     0.04336237,     0.32117481,   -21.42003546,   -20.26308553,     0.97711977,     0.93474954,     0.05712863,     0.67882519,     0.00441456,     0.26894737,     0.69894737,    -0.04737948,   -19.87324127,            NaN,   -21.35961061,     0.00001977,
     0.05000000,     0.00000000,     0.71946838,   -20.05171235,     0.04402464,     0.31809175,   -21.64364564,   -20.46789519,     0.97147754,     0.92870859,     0.05765042,     0.68190825,     0.00479015,     0.26894737,     0.69894737,    -0.05333856,   -20.05171235,            NaN,   -21.51970907,     0.00000869,
     0.07500000,     0.00000000,     0.71593372,   -20.01663493,     0.04386867,     0.31750761,   -21.67169049,   -20.46013795,     0.97627385,     0.93344601,     0.05775036,     0.68249239,     0.00494922,     0.26894737,     0.69894737,    -0.04860357,   -20.01663493,            NaN,   -21.48017756,    -0.00000994,
     0.10000000,     0.00000000,     0.71102350,   -20.01912740,     0.04379534,     0.31587601,   -21.73378947,   -20.48033994,     0.98301584,     0.93996433,     0.05803135,     0.68412399,     0.00532418,     0.26894737,     0.69894737,    -0.04235208,   -20.01912740,            NaN,   -21.47006744,    -0.00000768,
